what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1347604422265
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1347604422328
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110511,"org.eclipse.equinox.p2.publisher.eclipse",1347604422703
error,log,,,"Unable to read repository at http://downloads.myeclipseide.com/downloads/products/eworkbench/helios/enterprise-earlyaccess.",1347604423656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604423890
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604428859
error,log,,,"Unable to read repository at http://download.eclipse.org/technology/gmf/update-site/releases/site.xml/content.xml.",1347604429843
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/mdt/updates/releases/content.xml.",1347604430406
error,log,,,"Unable to read repository at http://download.eclipse.org/releases/helios/compositeContent.xml.",1347604430984
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604435500
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604438031
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604440468
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604440625
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604445906
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604445906
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604447515
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604447515
error,log,,,"Unable to read repository at http://download.eclipse.org/eclipse/updates/3.7/compositeContent.xml.",1347604452390
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/m2t/xpand/updates/compositeContent.xml.",1347604454156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604454703
error,log,,,"Unable to read repository at http://download.eclipse.org/technology/emft/updates/site.xml.",1347604454984
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/mdt/ocl/3_0/updates/compositeContent.xml.",1347604455546
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/m2m/updates/releases/.",1347604459359
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/emft/updates/.",1347604459656
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/mylyn/update/e3.4/.",1347604459953
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1347604460609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604461500
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1347604461515
error,log,,,"Unable to read repository at http://download.eclipse.org/mat/1.1/update-site/.",1347604466203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604466484
error,log,,,"Unable to read repository at http://download.eclipse.org/mylyn/releases/3.6.",1347604466515
error,log,,,"Unable to read repository at http://download.eclipse.org/koneki/updates-nightly/ldt.",1347604466828
error,log,,,"Unable to read repository at http://download.eclipse.org/releases/indigo/201106220900.",1347604467125
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/ptp/updates/indigo/content.xml.",1347604467453
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1347604476343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604476421
error,log,,,"Unable to read repository at http://download.eclipse.org/mylyn/releases/indigo/compositeContent.xml.",1347604479984
error,log,,,"Unable to read repository at http://download.eclipse.org/technology/actf/0.9/update-site/content.xml.",1347604480531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604481796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604483093
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1347604483125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604483125
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604487281
error,log,,,"Unable to read repository at http://download.eclipse.org/birt/update-site/3.7.",1347604526359
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/orbit/downloads/drops/R20120119162704/repository.",1347604526656
error,log,,,"Unable to read repository at http://www.mia-software.com/html/miaStudio/download/modisco/updates.",1347604526953
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/m2t/updates/releases/.",1347604527250
error,log,,,"Unable to read repository at http://download.eclipse.org/windowbuilder/WB/integration/3.7.",1347604527562
error,log,,,"Error reading update site http://www.soyatec.com/update.",1347604527828
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/emft/updates/releases/.",1347604531093
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/emft/eef/updates/0.7.1/.",1347604531375
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/tmf/updates/compositeContent.jar.",1347604531906
error,log,,,"Unable to read repository at http://www.eclipse.org/modeling/updates/compositeContent.xml.",1347604532421
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/gmt/modisco/updates/content.xml.",1347604541781
started,bundle,org.eclipse.wst.xml.core,1.1.601.v201108302147,"org.eclipse.wst.xml.core",1347604542265
started,bundle,org.eclipse.wst.common.uriresolver,1.1.401.v201004280700,"org.eclipse.wst.common.uriresolver",1347604542359
error,log,,,"Unable to read repository at http://download.eclipse.org/datatools/updates/content.xml.",1347604542359
error,log,,,"Failed to load properties file for project 'Enulars'",1347604542484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604542671
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/gef/updates/releases/content.xml.",1347604542937
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604544562
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604544750
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604546250
executed,command,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.project.closeProject",1347604550000
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604550437
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/mdt/updates/content.xml.",1347604552484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604567265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604568031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604568890
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1347604568921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604572343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604572703
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604574546
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1347604574578
error,log,,,"Unable to read repository at http://download.eclipse.org/releases/indigo.",1347604579906
error,log,,,"Error reading update site http://www.eclipse.org/modeling/emft/updates/.",1347604580218
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/cdt/releases/indigo.",1347604580656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604581812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604582343
error,log,,,"Unable to read repository at http://download.eclipse.org/stp/updates/.",1347604583953
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/mdt/papyrus/updates/releases/.",1347604584312
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/emft/mwe/updates/.",1347604584625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604584734
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1347604584781
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604588000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604588265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604588281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604597562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604598593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604598609
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604618125
started,bundle,org.eclipse.wb.os,1.1.0.r37x201109091012,"org.eclipse.wb.os",1347604638843
started,bundle,org.eclipse.wb.os.win32,1.1.0.r37x201109091012,"org.eclipse.wb.os.win32",1347604638843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604649109
started,bundle,org.eclipse.wst.sse.ui,1.3.1.v201108191312,"org.eclipse.wst.sse.ui",1347604651718
started,bundle,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui",1347604651843
started,bundle,org.eclipse.wst.validation,1.2.302.v201107140600,"org.eclipse.wst.validation",1347604652578
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.200.v201103170332,"org.eclipse.wst.common.project.facet.core",1347604652593
started,bundle,org.eclipse.wst.dtd.ui,1.0.600.v201103171359,"org.eclipse.wst.dtd.ui",1347604652734
started,bundle,org.eclipse.emf.common,2.7.0.v20110912-0920,"org.eclipse.emf.common",1347604652765
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604652921
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604653015
started,bundle,org.eclipse.wst.common.frameworks,1.2.101.v201107192200,"org.eclipse.wst.common.frameworks",1347604654281
started,bundle,org.eclipse.wst.internet.cache,1.0.400.v201004280700,"org.eclipse.wst.internet.cache",1347604654359
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604667203
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604679453
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604679546
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.selectAll",1347604686046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604686750
started,bundle,org.eclipse.mylyn.java.tasks,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.tasks",1347604686875
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604688171
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604688171
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604689109
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1347604693906
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604699921
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604702218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604702703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604712046
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604714765
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604714812
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604720421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604724734
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604728453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604739703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604761093
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604766781
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604767828
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604768031
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1347604772171
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1347604772187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604775421
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604781390
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604785281
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604785609
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604785750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604790703
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604790703
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604795890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1347604797375
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604802296
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604802437
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604805468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604806796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604808156
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604808171
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1347604826390
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604827468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604829703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604830734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604831359
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1347604831375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604835515
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604835875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604839218
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1347604839250
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604841359
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604847921
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604850109
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604851234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604852953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604858218
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1347604859781
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604867968
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604873531
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604877843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604880156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604881218
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604881359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604882953
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604883796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604883890
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1347604887921
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347604892250
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347604892312
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604895328
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347604895328
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604899187
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604899187
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604899296
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604899343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604916703
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604917609
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604918312
executed,command,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.edit.text.java.rename.element",1347604918328
error,log,,,"Unable to connect to repository https://dl-ssl.google.com/android/eclipse/site.xml",1347604921906
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/orbit/downloads/drops/R20100519200754/repository.",1347604922234
error,log,,,"Unable to read repository at http://download.eclipse.org/jwt/update-site.",1347604922546
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/gef/updates/milestones/.",1347604922828
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/gmf/updates/releases/.",1347604923187
error,log,,,"Unable to read repository at http://www.eclipse.org/modeling/emft/?project=search#search.",1347604923515
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/m2t/updates/.",1347604923843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604923937
error,log,,,"Unable to read repository at http://download.eclipse.org/technology/babel/update-site/R0.9.1/indigo.",1347604924187
error,log,,,"Unable to read repository at http://marketplace.eclipse.org/repo/.",1347604924500
error,log,,,"Unable to read repository at http://download.eclipse.org/tools/orbit/downloads/drops/updateSite.",1347604924828
error,log,,,"Unable to read repository at http://download.eclipse.org/webtools/updates/.",1347604925171
error,log,,,"Unable to read repository at http://download.eclipse.org/objectteams/updates/contrib.",1347604925484
error,log,,,"Unable to read repository at http://download.eclipse.org/modeling/gmt/modisco/updates/release.",1347604925812
error,log,,,"Unable to read repository at http://download.eclipse.org/tehnology/babel/update-site/ganymede/.",1347604926125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604926171
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1347604926187
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604926187
error,log,,,"Error reading update site http://dl-ssl.google.com/android/eclipse/.",1347604926406
error,log,,,"Unable to read repository at http://download.eclipse.org/egit/updates.",1347604926718
error,log,,,"Unable to read repository at http://download.eclipse.org/rt/rap/1.3/tooling/content.jar.",1347604927281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604931328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604932234
error,log,,,"Unable to read repository at http://download.eclipse.org/objectteams/updates/2.0.",1347604948562
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604948578
error,log,,,"Unable to read repository at http://download.eclipse.org/releases/helios/201009240900.",1347604948843
started,bundle,org.eclipse.equinox.p2.director,2.1.0.v20110504-1715,"org.eclipse.equinox.p2.director",1347604948859
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1347604948859
error,log,,,"Failed to load properties file for project 'Eulerats'",1347604965531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604965718
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604975359
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604975531
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604978859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347604990125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604992687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604994281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347604995609
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604999687
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604999796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.refresh",1347605006515
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1347605007765
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347605015000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605021859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605022437
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347605022453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605028140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605028734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347605028765
