what,kind,bundleId,bundleVersion,description,time
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347605950953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605957421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605962718
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347605962765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605963546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605964859
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347605964890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605967812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605970156
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605970390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605973015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605973125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605974187
opened,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347605977671
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347605977734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605983625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605990781
started,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1347605990984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605993203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605997906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605998984
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347605999453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347606000015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347606014828
