what,kind,bundleId,bundleVersion,description,time
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\more_select.xml",1347603154796
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603154796
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\option.xml",1347603154812
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\login_head.xml",1347603155000
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\more_select.xml",1347603155015
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603155015
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603155031
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\option.xml",1347603155031
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\login_head.xml",1347603156109
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603156125
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\more_select.xml",1347603156125
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603156125
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\option.xml",1347603156140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347603156187
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\login_head.xml",1347603156984
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603156984
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\more_select.xml",1347603157000
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603157000
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\option.xml",1347603157015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347603157062
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\login_head.xml",1347603157578
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603157578
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\more_select.xml",1347603157578
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603157593
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\option.xml",1347603157593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347603157656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1347603158328
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347603161453
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347603161843
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\login_head.xml",1347603163406
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603163406
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\more_select.xml",1347603163421
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\qq_edit_login.xml",1347603163421
error,log,,,"main.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\ALRS\\res\\drawable-mdpi\\option.xml",1347603163437
error,log,,,"No repository found at http://download.eclipse.org/tehnology/babel/update-site/ganymede/.",1347603171406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347603238484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347603239578
error,log,,,"Error reading update site http://dl-ssl.google.com/android/eclipse/.",1347603281875
error,log,,,"Unable to read repository at http://download.eclipse.org/egit/updates.",1347603282265
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347603282328
error,log,,,"Unable to read repository at http://download.eclipse.org/rt/rap/1.3/tooling.",1347603282578
