what,kind,bundleId,bundleVersion,description,time
error,log,,,"No repository found at http://download.eclipse.org/tools/emf/updates/.",1347546530625
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110511,"org.eclipse.equinox.p2.publisher.eclipse",1347546533203
error,log,,,"Unable to read repository at file:/J:/Android/eclipse-java-indigo-SR1-win32/eclipse-java-indigo-SR1-win32/eclipse/p2/org.eclipse.equinox.p2.repository/cache/compositeContent-87448873.xml",1347546648093
error,log,,,"No repository found at http://download.eclipse.org/technology/emft/jet/update-site/site.xml.",1347546660890
error,log,,,"HTTP Server 'Internal Error': http://dev.eclipse.org/svnroot/dsdp/org.eclipse.tm.tcf/releases/0.4.0/content.xml",1347546664359
error,log,,,"No repository found at http://www.eclipse.org/modeling/mdt/?project=papyrus#papyrus.",1347546673843
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.R37x_v20110714,"org.eclipse.equinox.p2.artifact.repository",1347546674531
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.R37x_v20110815-0935,"org.eclipse.equinox.p2.touchpoint.eclipse",1347546674984
error,log,,,"Unable to read repository at http://downloads.myeclipseide.com/downloads/products/eworkbench/helios/enterprise-earlyaccess/compositeContent.xml.",1347546845625
error,log,,,"No repository found at http://download.eclipse.org/technology/gmf/update-site/releases/site.xml.",1347546859156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547719906
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347547720468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547724578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547744140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547890859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547929421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547929890
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547931062
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547931796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547932046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547934375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547941187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547981656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547982468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347547984718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548159250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548162640
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548163359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548165312
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548175484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548177843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548237328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548241671
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548242750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347548248609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347548353843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347548354453
