what,kind,bundleId,bundleVersion,description,time
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239375
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239390
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239406
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239421
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239421
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239437
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239453
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239468
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239484
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239484
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239500
error,log,,,"TableRowRule.onResizeUpdate() failed: java.lang.NullPointerException",1347604239531
error,log,,,"TableRowRule.onResizeEnd() failed: java.lang.NullPointerException",1347604239734
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604240718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604245281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604246718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604247703
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1347604249609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604251015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604252265
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604253140
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1347604253812
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604256187
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604262468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604268656
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604271281
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604288937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604292765
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604293937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604295484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604299281
activated,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604304734
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1347604307015
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347604307031
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347604307046
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604307093
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347604307265
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.resources.ResourcesEditor",1347604307328
closed,editor,com.android.ide.eclipse.adt,16.0.1.v201112150204-238534,"com.android.ide.eclipse.editors.layout.LayoutEditor",1347604307359
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604307484
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604309140
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604313671
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347604313875
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604316718
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1347604321687
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1347604340281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604344078
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347604346015
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347604346046
