what,kind,bundleId,bundleVersion,description,time
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607923281
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607923281
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607923296
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607923296
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607923593
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607923609
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607923609
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607923609
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1347607924437
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607926359
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607926359
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607926375
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607926390
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607926765
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607926796
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607926812
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607926812
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607931234
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607931250
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607931250
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607931265
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607931546
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607931546
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607931546
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607931562
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607935062
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607935062
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607935078
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607935093
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607941750
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607941750
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607941765
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607941781
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1347607944968
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1347607945734
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.PropertySheet",1347607947750
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1347607950484
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607951359
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607951375
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607951390
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607951390
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607956468
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607956828
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607956843
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\option.xml",1347607956843
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\login_head.xml",1347607961781
error,log,,,"search.xml: Failed to parse file C:\\Documents and Settings\\Administrator\\桌面\\Xueshijun_Workspaces\\Android_wordspace\\Eulerats\\res\\drawable-mdpi\\qq_edit_login.xml",1347607961796
